semantic_tokens,IsHatespeech,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
"['MAJORITY', 'PEOPLE', 'FERGUSON', 'AFRICAN', 'AMERICAN', 'ELECT', 'OFFICIAL', 'AFRICAN', 'POLICE', 'CHIEF', 'ELECT', 'OFFICIAL', 'PEOPLE', 'COMMUNITY', 'STEP', 'FILL', 'ROLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['FIND', 'CHANNEL', 'ALREADY', 'THANK', 'VID', 'R', 'EXCELLENT']",False,False,False,False,False,False,False,False,False,False,False,False
"['SAD', 'STILL', 'CONTROL', 'KNOW', 'TIRED', 'DERREN', 'WRONG', 'RIGHT', 'KNOW', 'LET', 'LAST', 'JUDGE']",False,False,False,False,False,False,False,False,False,False,False,False
"['SAY', 'SAVE', 'TAX', 'DOLLAR', 'BUY', 'PART', 'HARLEY', 'AR', 'LOLOL']",False,False,False,False,False,False,False,False,False,False,False,False
"['FACT', 'PROVE', 'THUG']",False,True,True,False,False,False,False,False,False,False,False,False
"['THANK', 'RIGHT', 'ONBLACK', 'PEOPLE', 'GO', 'VOTE', 'YEARTHAT', 'RACE', 'BAITING', 'ABOUTDEMOCRAT', 'RALLY', 'BASESMH']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUESS', 'NEVER', 'WRONG', 'LIFE', 'ACCORD', 'ANALYSIS', 'POLICE', 'RIGHT', 'SHOOT', 'TIME', 'MAKE', 'SURE', 'DEAD', 'ALREADY', 'DEAD', 'PROUD', 'OFFICER', 'TELL', 'HOPE', 'CHILD']",False,False,False,False,False,False,False,False,False,False,False,False
"['BOUT', 'HONKIE', 'INTENSIFIE']",True,True,False,False,False,False,True,False,False,False,False,False
"['GET', 'CAR', 'START', 'BURNOUT', 'FACE', 'MOVE', 'SMOKE']",False,True,True,True,False,False,False,False,False,False,False,False
"['THINK', 'HIRE', 'HOLIDAY', 'GET', 'JOB', 'LOSER']",False,True,True,False,False,False,False,False,False,False,False,False
"['GUY', 'NEED', 'GROW']",False,False,False,False,False,False,False,False,False,False,False,False
['NUFFINZ'],False,False,False,False,False,False,False,False,False,False,False,False
"['SHOOT', 'LOOTER', 'SIGHT']",False,True,True,False,True,False,False,False,False,False,False,False
"['LOVE', 'LADY', 'NEED', 'STRONG', 'WOMAN', 'HUBBARD']",False,False,False,False,False,False,False,False,False,False,False,False
"['COP', 'PROTESTER', 'STEAL', 'DESTROY', 'THING', 'SOLVE', 'SHIT']",False,True,True,False,False,True,False,False,False,False,False,False
"['WHITE', 'WEAK']",True,True,False,False,False,False,True,False,False,False,False,False
"['WHITE', 'CHILD', 'DESERVE', 'FUTURE', 'TEN', 'MILLION', 'NONWHITE', 'FLOOD', 'WHITE', 'COUNTRY', 'YEAR', 'DECADE', 'MEAN', 'WHITE', 'MINORITY', 'COUNTRY', 'FOUND', 'BLACK', 'COUNTRY', 'REMAIN', 'MAJORITY', 'BLACK', 'ASIAN', 'COUNTRY', 'REMAIN', 'MAJORITY', 'ASIAN', 'WHITE', 'COUNTRY', 'AFFECT', 'GENOCIDE', 'INTERNATIONAL', 'LAW', 'ANTIWHITE', 'CALL', 'GENOCIDE', 'CALL', 'DIVERSITY', 'DIVERSITY', 'MEAN', 'CHASE', 'LAST', 'WHITE', 'CHILD', 'ANTIRACIST', 'CODEWORD', 'ANTIWHITE']",True,True,False,False,False,False,True,False,False,False,False,False
"['LOVE', 'THUG', 'DESERVE', 'SLUG']",True,True,False,False,False,False,True,False,False,False,False,False
"['LOT', 'DISGUSTING', 'PEOPLE', 'COMMENT', 'TRY', 'RATIONALIZE', 'CASUAL', 'RACISM', 'POOR', 'UNDERSTANDING', 'CONTEXT']",False,False,False,False,False,False,False,False,False,False,False,False
"['EASY', 'POINT', 'NEGATIVE', 'BLACK', 'MAN', 'POINT', 'GOOD', 'POINT', 'WHITE', 'MAN', 'SHIT', 'CORNY', 'WANNA', 'TAKE', 'SERIOUSLY', 'TELL', 'FACT', 'GOOD', 'BAD', 'PARTY', 'KNOW', 'COUPLE', 'LYRIC', 'PICTURE', 'SHOW', 'MIDDLE', 'FINGER', 'DOEST', 'JUSTIFY', 'SHOOT', 'TIME', 'MEDIUM', 'SAY', 'CONTROL', 'LOOK', 'INTERNET', 'STORE', 'OWNER', 'ALLEDGEDLY', 'STEAL', 'CIGAR', 'SAY', 'MICHEAL', 'BROWN', 'VIDEO', 'BOGUS', 'THINK', 'HAPPEN', 'COP', 'BLACK', 'MAN', 'RECENT', 'YEAR', 'MAKE', 'SEN', 'BLACK', 'MAN', 'START', 'BEAT', 'POLICEMAN', 'RUN', 'AWAY', 'POLICEMAN', 'START', 'FIRE', 'MICHEAL', 'RUSH', 'BACK', 'POLICE', 'GUN', 'DRAW', 'ALREADY', 'FIRE', 'SHOT', 'PURE', 'BULLSHIT']",False,True,True,False,False,True,False,False,False,False,False,False
"['LOVE', 'PEGGY']",False,False,False,False,False,False,False,False,False,False,False,False
"['COMMON', 'REAL', 'REASON', 'RIOT', 'ONE', 'SPEAK', 'ZIMMERMAN', 'CASE', 'COMMON', 'FACTOR', 'RACE', 'MONGER', 'WHIP', 'BLACK', 'COMMUNITY', 'SEE', 'RACISM', 'RACISM', 'INJUSTICE', 'INJUSTICE', 'GIVE', 'YEAR', 'PROMISE', 'ZIMMERMAN', 'STYLE', 'CASE', 'BIG', 'QUESTION', 'SIMILAR', 'CASE', 'RATHER', 'FACE', 'REAL', 'ROOT', 'CAUSE', 'MANY', 'PROBLEM', 'SUFFER', 'BLACK', 'POVERTY', 'HIGH', 'CRIME', 'HIGH', 'BLACK', 'BLACK', 'MURDER', 'RATE', 'FAR', 'EASY', 'TURN', 'BLIND', 'EYE', 'POINT', 'FINGER', 'SHOUT', 'RACISM', 'ROOT', 'CAUSE', 'BLACK', 'PROBLEM', 'RACISM', 'ROOT', 'CAUSE', 'BREAK', 'BLACK', 'FAMILY', 'HIGH', 'NUMBER', 'FATHERLESS', 'CHILD', 'GROW', 'SINGLE', 'PARENT', 'HOME', 'GOVERNMENT', 'STATISTIC', 'REVEAL', 'CHILD', 'BEAR', 'FATHERLESS', 'HOME', 'LIKELY', 'DROP', 'SCHOOL', 'LIKELY', 'HISTORY', 'UNEMPLOYMENT', 'HIGH', 'CHANCE', 'POVERTY', 'LIKELY', 'SERVE', 'TIME', 'PRISON', 'LIST', 'GO', 'LOOK', 'FACT', 'BLACK', 'CHILD', 'GROW', 'FATHERLESS', 'HOME', 'COMPARE', 'WHITE', 'CHILD', 'SEE', 'NUMBER', 'BEGIN', 'EXPLAIN', 'BLACK', 'POVERTY', 'BLACK', 'CRIME', 'HIGH', 'BLACK', 'BLACK', 'MOTHER', 'WELFARE', 'COMPLY', 'DYSFUNCTIONAL', 'GANGSTERRAP', 'CULTURE', 'GLORIFY', 'PROMISCUITY', 'DRUG', 'DEALER', 'ABUSE', 'WOMAN', 'POWER', 'GUN', 'SEE', 'PROBLEM', 'BEGIN', 'EMERGE', 'REASON', 'DEATH', 'BEGIN', 'COME', 'CLEAR', 'BLACK', 'MINORITY', 'DYING', 'PROBABLY', 'KILLING', 'NEED', 'SAY', 'BLACK', 'CULTURE', 'VIOLENCE', 'FINANCE', 'WELFARE', 'SYSTEM', 'CONCLUSION', 'SAY', 'RACE', 'BASE', 'CASE', 'SOON', 'LATTER', 'FACT', 'NEVER', 'END', 'LONG', 'RACE', 'MONGER', 'CONTINUE', 'PROMOTE', 'IDEA', 'RACISM', 'RATHER', 'DISINTEGRATION', 'BLACK', 'AMERICAN', 'FAMILY', 'FERGUSON', 'CORNER']",False,False,False,False,False,False,False,False,False,False,False,False
"['TAKE', 'MINUTE', 'DEDUCE', 'REASONED', 'PEOPLE', 'MINUTE', 'HEAR', 'STORY', 'BREAK', 'THANK', 'ANYWAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['TIP', 'HAT', 'CLASS', 'LADY', 'WELL', 'SPEAK']",False,False,False,False,False,False,False,False,False,False,False,False
"['GOVERNMENT', 'KILL', 'POPULATION']",False,True,True,False,True,False,False,False,False,False,False,False
"['VIDEO', 'RACIST']",False,False,False,False,False,False,False,False,False,False,False,False
"['BLUE', 'LIFE', 'LET', 'MATTER', 'SEND', 'BLM', 'COMMIE', 'STREET']",True,True,False,False,False,False,True,False,False,False,False,False
"['THINK', 'GO', 'BUY', 'BULLET', 'PROOF', 'VESTSHIT', 'BLACK', 'TRYIN', 'SHOOT']",False,True,True,False,True,False,False,False,False,False,False,False
"['PEOPLE', 'TAKE', 'STEP', 'BACK', 'MAKE', 'CASE', 'PEOPLE', 'SITUATION', 'LUMP', 'MESS', 'TAKE', 'MATTER', 'HAND', 'MAKE', 'KIND', 'PROTEST', 'SELFISH', 'RATIONAL', 'THOUGHT', 'INVESTIGATION', 'GUY', 'VIDEO', 'HEAVILY', 'EMOTIONAL', 'HYPE', 'WANT', 'HEAR', 'HEAR', 'PRESS', 'NEVER', 'REASONABLE', 'DISCUSSION', 'KUDO', 'SMERCONISH', 'KEEP', 'LEVEL', 'WHOLE', 'TIME', 'LET', 'MAKE', 'FOOL', 'DARE', 'TEAR', 'CITY', 'PROTEST', 'MAKE', 'DISHONOR', 'ENTIRE', 'INCIDENT', 'HATE', 'WAY', 'POLICE', 'BRUTALITY', 'BECOME', 'EPIDEMIC', 'WISH', 'STOP', 'PRETEND', 'KNOW', 'EXACTLY', 'GO', 'MEASURABLE', 'AMOUNT', 'PEOPLE', 'HONESTLY', 'WITNESS', 'INCIDENT', 'NONE', 'CLUE', 'WAY', 'WHOLE', 'ISSUE', 'SWING', 'GRAND', 'JURY', 'INFORMED', 'TRUST', 'MAJORITY', 'RULE', 'RIGHT', 'COURSE', 'ACTION', 'LET', 'ALSO', 'THANK', 'POLICE', 'OFFICER', 'ACTUALLY', 'SERVE', 'PROTECT', 'EVEN', 'BIT', 'JERK', 'PULL', 'RESPECT', 'JOB', 'KNOW', 'MANY', 'PEOPLE', 'GO', 'POUT', 'HOLD', 'ACCOUNTABLE', 'ACTION', 'PEOPLE', 'HATE', 'POLICE', 'NEED', 'OFFICER', 'AROUND', 'EMERGENCY']",False,False,False,False,False,False,False,False,False,False,False,False
"['BLACK', 'PEOPLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['UNDERSTAND', 'POINT', 'BLACK', 'LIFE', 'MATTER', 'BLOCK', 'TRAFFIC', 'WTH', 'GO', 'PEOPLE', 'NEED', 'GO', 'PLACE', 'HOSPITAL', 'FAMILYWORK', 'PLANE', 'STUPID']",False,True,True,False,False,False,False,False,False,False,False,False
"['SAD', 'WATCH', 'YOUTUBE', 'VIDEO', 'GET', 'NON', 'BIASED', 'REPORT', 'GO', 'FERGUSON', 'THANK']",False,False,False,False,False,False,False,False,False,False,False,False
"['WELL', 'GET', 'NEXT', 'ROUND', 'RIOT', 'POLICE', 'OFFICER', 'CLEAR', 'WRONG']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOOTINGSTEALING', 'BLACK', 'PURELY', 'GAIN', 'FREE', 'GOODSALL', 'NAME', 'RIGHTIT', 'EXCUSE', 'STEALPURE', 'SIMPLEA', 'GOOD', 'CONCISE', 'INTROSPECTIVE', 'STEFFANSOME', 'FOLK', 'LIVE', 'FOLLOW', 'PERFECTLY', 'WHITE', 'GUILT', 'SEGMENTKEEP']",True,True,False,False,False,False,True,False,False,False,False,False
"['TYPICAL', 'MINDSET', 'WHITE', 'PEOPLE', 'WHITE', 'PEOPLE', 'DESERVE', 'SAY', 'PEOPLE', 'SEAN', 'HANNITY', 'FEULE', 'FIRE', 'PREJUDICE', 'RACISM', 'LET', 'PEOPLE', 'INFLUENCE', 'WANT', 'RACE', 'WAR', 'START', 'MARSHALL', 'LAW']",True,True,False,False,False,False,True,False,False,False,False,False
"['AGENT', 'OPERATIVE', 'KICKSTART', 'RIOT', 'NEW', 'AMERICAN', 'CIVIL', 'WAR', 'AFRICAN', 'REHEARSED', 'EBONIC', 'TRANSPARENT']",False,False,False,False,False,False,False,False,False,False,False,False
"['MAN', 'INTELLIGENCE', 'AVERAGE', 'BLACK', 'MAN', 'COMPREHEND', 'DOG', 'TRY', 'FIGURE', 'MAN', 'MAKE', 'HOUSE']",True,True,False,False,False,False,True,False,False,False,False,False
"['LOOK', 'GENTLE', 'GIANT', 'VIDEO', 'ROB', 'STEAL', 'LOOK', 'DISGUSTING', 'THIEVING', 'THUG']",True,True,True,False,False,False,True,False,False,False,False,False
"['GET', 'MILK']",False,False,False,False,False,False,False,False,False,False,False,False
"['REALLY', 'LOVE', 'SEE', 'CAR', 'SNOW', 'PLOW', 'DRIVE', 'STRAIGHT', 'PROTESTER']",False,True,True,False,True,False,False,False,False,False,False,False
"['DUMB', 'ASS', 'CLUE', 'SAYINGANNA', 'GO', 'PORN', 'N', 'LEAVE', 'JOB', 'INTELLIGENT']",True,True,True,False,False,True,False,False,True,False,False,False
"['LOVE', 'WOMAN', 'WISH', 'CERTAINLY', 'HELP', 'CAUSE', 'PAGE']",False,False,False,False,False,False,False,False,False,False,False,False
"['URBAN', 'YOUTH', 'HANDLE', 'TRUTH', 'PRESENT', 'VIDEO']",False,False,False,False,False,False,False,False,False,False,False,False
"['SHIT', 'COLLAPSE', 'GOOD']",True,True,False,False,False,False,True,True,False,False,False,False
"['BELIEVE', 'PEOPLE', 'REALLY', 'BELIEVE', 'LEAD', 'KIND', 'REVOLUTION']",False,False,False,False,False,False,False,False,False,False,False,False
"['NEED', 'SHOOT', 'RACIST', 'FUCKTARD']",False,True,True,False,False,True,False,False,False,False,False,False
"['MAD', 'QUIET', 'LOSE', 'BELT']",False,False,False,False,False,False,False,False,False,False,False,False
"['EXPLAIN', 'INQUIRY', 'HANDLING', 'SUBSEQUENT', 'UNREST', 'CIRCULAR', 'LANGUAGE', 'GAME', 'PRETTY', 'SIMPLE', 'STRAIGHTFORWARD', 'QUESTION', 'SEEM', 'AVOID', 'UNNECESSARILY', 'HOSTILE', 'MANNER', 'JUSTIFICATION', 'HEAVYHANDE', 'MILITARISTIC', 'RESPONSE', 'LOOT', 'OFFICIAL', 'HANDLE', 'SITUATION', 'DECIDE', 'INITIALLY', 'BLOCK', 'ACCESS', 'AREA', 'MEDIUM', 'FAMILY', 'MEMBER', 'LIVE', 'AREA', 'ATTEST', 'UNPROFESSIONALISM', 'HOSTILITY', 'LAW', 'ENFORCEMENT', 'HANDLE', 'EARLY', 'INCORRECT', 'INFO', 'DIRECT', 'FACT', 'REGARD', 'STILL', 'UNDERSTAND', 'GO', 'STRAIGHT', 'ATTACK', 'RESPECT', 'LOGICWHEN', 'WILLING', 'SHARE', 'THANK', 'ADVANCE', 'HOPEFULLY', 'CONTINUE', 'INSULT', 'REASON', 'CHOOSE']",False,False,False,False,False,False,False,False,False,False,False,False
"['MAN', 'THUG', 'LIFE', 'TYPESYOURE', 'HILARIOUS', 'SERIOUSLY', 'FUCKIN', 'RIOT', 'LOOK', 'TAKE', 'DOLLAR', 'POCKET', 'KNIFE', 'BACK', 'PAWNSHOP', 'PULL', 'PANT', 'STOP', 'PLAY', 'BASSTRACK', 'SEDAN', 'RIM', 'COST', 'CAR', 'SIT', 'ASS', 'BACK', 'OFFICE', 'BELONG', 'CRIMINAL', 'LIFE']",True,True,False,False,False,False,True,False,False,False,False,False
"['THANK', 'SHARE', 'LOGICAL', 'RATIONAL', 'EVALUATION', 'OCCURRENCE', 'INCIDENT']",False,False,False,False,False,False,False,False,False,False,False,False
"['PROUD', 'WOMAN', 'MOTHER', 'STAND', 'PRINCIPLE', 'MORALITY', 'PLAIN', 'COMMON', 'SENSE', 'AFRAID', 'GO', 'TIDE', 'CULTURE', 'WRONG', 'PATH', 'KUDO', 'PEGGY', 'ALSO', 'MOTHER', 'KID', 'KILL', 'POLICE', 'OFFICER', 'STAND', 'TAKE', 'RESPONSIBILITY', 'WONDERFUL', 'ROLE', 'MODEL', 'LATE', 'HEROINE']",False,False,False,False,False,False,False,False,False,False,False,False
"['CRAZY', 'LIKE', 'VIDEO', 'ACTUALLY', 'WATCH', 'VIDEO', 'MIN', 'VIDEO', 'MIN', 'LONG', 'LOL']",False,False,False,False,False,False,False,False,False,False,False,False
"['FUCKING', 'DOUCHE', 'BAG']",False,True,True,False,False,True,False,False,False,False,False,False
"['COMMENT', 'FUCK', 'RIDICULOUS', 'SEE', 'VIDEO', 'YEAR', 'KNOW', 'HAND', 'SHOOT', 'BULLSHIT', 'STILL', 'TRAGEDY', 'LET', 'KEEP', 'EXPLOIT', 'MAN', 'DEATH', 'GOOD', 'COME', 'ANYWAY', 'SHAPE', 'FORM']",False,True,True,False,False,False,False,False,False,False,False,False
"['THANK', 'WELL', 'PUT']",False,False,False,False,False,False,False,False,False,False,False,False
"['SHOW', 'VIOLENT', 'PROTEST']",False,False,False,False,False,False,False,False,False,False,False,False
"['DEAR', 'ADD', 'VIDEO', 'REGARD', 'FERGUSON', 'PD', 'HORRIBLE', 'HISTORY', 'LYING', 'CORRUPTION', 'SMART', 'THINK', 'MAKE', 'STATEMENT', 'MASSIVE', 'AUTHORITARIAN', 'CORRUPTION', 'NEGATIVE', 'IMPACT', 'COMMUNITY', 'SERVE', 'PEOPLE', 'EVENTUALLY', 'FEED', 'CHOICE', 'DISREGARD', 'LAW', 'ANDOR', 'FIGHT', 'COP', 'MERIT', 'CHARGE', 'INDEED', 'HAPPEN']",False,False,False,False,False,False,False,False,False,False,False,False
"['PICTURE', 'COP', 'INJURY', 'AMBULANCE', 'INJURE', 'OFFICER']",False,False,False,False,False,False,False,False,False,False,False,False
"['BAD', 'RIOT', 'SHOTGUN', 'LOAD', 'LIVE', 'ROUND']",False,True,True,False,True,False,False,False,False,False,False,False
"['LOOK', 'MEDIUM', 'COME', 'BOGUS', 'CLAM', 'CAUSE', 'DIVISION', 'SIDE', 'THING', 'QUESTION', 'MUCH', 'PEOPLE', 'SEE', 'TRUTH', 'GOVERNMENT', 'PLANE', 'MEDIUM', 'FUEL']",False,False,False,False,False,False,False,False,False,False,False,False
"['SHOW', 'NUMBER', 'WOUND', 'RIGHT', 'ARM', 'MAKE', 'SCENARIO', 'SHOOT', 'HAND', 'RAISE', 'LOT', 'LESS', 'LIKELY', 'STILL', 'TRY', 'CLAIM', 'LET', 'SEE', 'INNOCENT', 'UNARMED', 'GENTLE', 'GIANT', 'MIND', 'BUSINESS', 'GUN', 'COLD', 'BLOOD', 'JAYWALK', 'SADISTIC', 'JACKBOOTE', 'RACIST', 'THUG', 'POLICE', 'OFFICER', 'SHOOT', 'INNOCENT', 'YOUTH', 'BACK', 'HAND', 'RAISE', 'TRY', 'SURRENDER', 'KEEP', 'FORGET', 'BS', 'STORY', 'STILL', 'TRY', 'DEFEND', 'CLAIM', 'TOTALLY', 'REFUTE', 'FACT', 'REGARDLESS', 'MATTER', 'ALREADY', 'DECIDE', 'COP', 'GUILTY']",False,True,True,False,True,False,False,False,False,False,False,False
['IGNORANT'],False,False,False,False,False,False,False,False,False,False,False,False
"['NEVER', 'HEAR', 'WOMAN', 'LOVE', 'SAY', 'MESSAGE', 'VALUABLE', 'GET', 'THANK', 'POST']",False,False,False,False,False,False,False,False,False,False,False,False
"['GET', 'COP', 'ARMED', 'CIVIL', 'WAR', 'MACHINE', 'GUN', 'UNARMED', 'CIVILIAN', 'THROW', 'BRICK', 'FUCK', 'PEOPLE', 'FREE', 'OPPRESSION']",False,True,True,False,True,False,False,False,False,False,False,False
"['LET', 'ELITE', 'DIVIDE', 'CONQUER', 'TACTIC', 'WORK', 'WANT', 'KEEP', 'RACIALLY', 'DIVIDE', 'NEVER', 'RISE']",False,True,True,False,True,False,False,False,False,False,False,False
"['FIRST', 'ASK', 'QUESTION', 'LATER']",False,True,True,False,True,False,False,False,False,False,False,False
"['ROB', 'STORE', 'BIG', 'MAN', 'PLAY', 'FIRE', 'BURN', 'POLICE', 'JOB']",False,False,False,False,False,False,False,False,False,False,False,False
['CITY'],False,True,True,False,False,True,False,False,False,False,False,False
"['DEATH', 'TI', 'WHITE', 'DEVIL']",True,True,False,False,False,False,True,False,False,False,False,False
"['AIM', 'GUN', 'PEOPLE', 'SAY', 'LIKE', 'EXTREMELY', 'AMERICAN', 'BROKEN', 'SYSTEM']",False,False,False,False,False,False,False,False,False,False,False,False
[],False,False,False,False,False,False,False,False,False,False,False,False
"['CRIMINAL', 'THUG', 'FUCK']",True,True,True,False,False,True,True,False,False,False,False,False
"['KNOW', 'WHITE', 'PEOPLE', 'DIE', 'COP', 'BLACK', 'EVEN', 'BLACK', 'ARREST', 'RATE', 'WHITE', 'LESS', 'ARREST', 'END', 'SHOOTING', 'LESS', 'PEOPLE', 'KILL', 'POLICE', 'BLACK', 'COURTESY', 'STATISTIC', 'MAYBE', 'WORRY', 'BLACK', 'COMMIT', 'MUCH', 'CRIME', 'YET', 'NUMBER', 'GENERAL', 'POPULATION', 'YEAR', 'AGO', 'CRIME', 'RATE', 'EMPLOYMENT', 'RATE', 'BLACK', 'WELL']",False,False,False,False,False,False,False,False,False,False,False,False
"['TAKE', 'BREAK', 'BASSEM', 'MAKE', 'MUCH', 'SENSE', 'DEBATE', 'FAR']",False,False,False,False,False,False,False,False,False,False,False,False
"['DIFFERENCE', 'COLOR', 'SKIN', 'PEOPLE', 'STILL', 'SAY']",False,False,False,False,False,False,False,False,False,False,False,False
"['LOVE', 'WOMAN', 'VOICE', 'MATTER', 'FUCK', 'BLACK', 'LIFE', 'MATTER']",False,True,True,False,False,False,False,False,False,False,False,False
"['BROWN', 'ASK', 'GET', 'THINK', 'SHOOT', 'BLACK', 'RACIST']",False,False,False,False,False,False,False,False,False,False,False,False
"['RIDICULOUS', 'LIBERAL', 'TRIPE', 'MEAN', 'DIVIDE', 'RACECLASS', 'BARRIER', 'EVEN', 'BLACKSI', 'REFUSE', 'USE', 'WORD', 'OPPRESS', 'LOCAL', 'GOVERNMENT', 'COMMUNITY', 'BAND', 'TOGETHER', 'VOTE', 'VOTE', 'BLACK', 'LIVE', 'DEMOCRATIC', 'REPUBLIC', 'SORRY', 'ARGUMENT', 'EXCUSE', 'CRIMINAL', 'STAT', 'RESULT', 'LARGE', 'BLACK', 'COMMUNITY', 'BLACK', 'REALLY', 'NEED', 'STOP', 'LISTEN', 'DEMOCRAT', 'PREACH', 'WIN', 'DECK', 'STACK', 'OPPRESSIVE', 'LIFESTYLE', 'NEVER', 'RISE', 'CURRENT', 'CONDITION', 'CLING', 'LIBERAL', 'EXCUSE', 'COLOR', 'SKIN', 'OVERALL', 'PRESENTATION']",False,False,False,False,False,False,False,False,False,False,False,False
['IDIOTZ'],False,True,True,False,False,False,False,False,False,False,False,False
"['LADY', 'HAHAHAHA']",False,False,False,False,False,False,False,False,False,False,False,False
"['FINE', 'FERGUSON', 'OFFICER', 'MAN', 'REALLY', 'GET', 'CREAM', 'CROP', 'TOWN', 'LOL']",False,False,False,False,False,False,False,False,False,False,False,False
"['PANT', 'LOOT']",False,False,False,False,False,False,False,False,False,False,False,False
"['CLOSE', 'GET', 'ISIS']",False,True,True,False,False,False,False,False,False,False,False,False
"['SPIN', 'WAY', 'WANT', 'THUG', 'POLICE', 'OFFICER', 'KNOW', 'WAY', 'PREVIOUS', 'OFFENSE', 'REMEMBER', 'WEAPON', 'POLICE', 'TRAIN', 'SHOOT', 'TIME', 'FACT', 'NEVER', 'TRULY', 'KNOW', 'FACT', 'GO', 'SIGN', 'PETITION', 'POLICE', 'OFFICER', 'WEAR', 'CAMERA', 'CHEST', 'DEBATE', 'THREATEN']",False,False,False,False,False,False,False,False,False,False,False,False
"['DEM', 'BIG', 'ASS', 'GUN']",False,True,True,False,False,True,False,False,False,False,False,False
"['WISH', 'GO', 'FEAR', 'FACTOR', 'EAT', 'FRESH', 'STEAMING', 'PILE', 'SHIT', 'MOUTH', 'FULL', 'HEAR', 'WORTHLESS', 'CUNT', 'SPEAK']",False,True,True,False,False,True,False,False,False,False,False,False
"['CHIEF', 'BLACK', 'LIE']",False,False,False,False,False,False,False,False,False,False,False,False
"['LITERAL', 'FUCK', 'SKITTLE', 'TEA', 'LEAN']",False,True,True,False,False,True,False,False,False,False,False,False
"['POLICE', 'SHOOT', 'BLACK', 'GUY', 'BLACK', 'RIOT', 'BLACK', 'SHOOT', 'BLACK', 'HAPPEN']",False,False,False,False,False,False,False,False,False,False,False,False
['NOEUD'],False,False,False,False,False,False,False,False,False,False,False,False
"['DEAR', 'PEGGY', 'MOTHER', 'RUN', 'PRESIDENT']",False,False,False,False,False,False,False,False,False,False,False,False
"['CRAZY', 'THING', 'THINK', 'OFFICE', 'NEVER', 'WANT', 'RANDOM', 'PEOPLE']",False,False,False,False,False,False,False,False,False,False,False,False
"['FOCUS', 'HAPPEN', 'OFFICER', 'CONFRONT', 'BROWN', 'LEAD', 'DEATH', 'ELSE', 'MATTER', 'FOCUS']",False,False,False,False,False,False,False,False,False,False,False,False
"['GOOD', 'JOB', 'DETERMINE', 'OCCUR', 'BROWN', 'KILL', 'HOWEVER', 'OCCUR', 'SIMPLE', 'MATTER', 'RACISM', 'POLICE', 'ABUSE', 'MENTION', 'QUESTION', 'PULL', 'BACK', 'CURTAIN', 'SEE', 'WIZARD', 'ILLUSION', 'LIFE', 'ENERGY', 'SACRED', 'TURN', 'TV', 'PEACE', 'LOVE', 'APPRECIATION']",False,False,False,False,False,False,False,False,False,False,False,False
"['VICE', 'NEWS', 'DISPATCH']",False,False,False,False,False,False,False,False,False,False,False,False
"['GUY', 'MORON']",False,True,True,False,False,False,False,False,False,False,False,False
"['BITCH', 'DEPORT']",False,True,True,False,False,True,False,False,False,False,False,False
"['THANK', 'HUMOROUS', 'TRAGIC', 'ENLIGHTENING']",False,False,False,False,False,False,False,False,False,False,False,False
"['WHITE', 'FOLK', 'ALWAYS', 'ASK', 'COP', 'RUIN', 'CAREER', 'ANSWER', 'KNOW', 'GET', 'KNOW', 'CHIEF', 'FELLOW', 'COP', 'COVER', 'KNOW', 'WHITE', 'FOLK', 'ASSHOLE', 'MAKE', 'EXCUSE', 'SLIM', 'NONE', 'CHANCE', 'TRIAL', 'KIND', 'ALWAYS', 'ACQUIT']",False,False,False,False,False,False,False,False,False,False,False,False
"['UNDERSTAND', 'ANGER', 'WAR', 'ANSWER']",False,False,False,False,False,False,False,False,False,False,False,False
"['POLICE', 'BRUTALITY', 'AFFECT', 'BLACK', 'ISSUE', 'MAKE', 'BLACK', 'ISSUE', 'PEOPLE', 'BLACK', 'TEND', 'STOP', 'LISTEN', 'END', 'RACIAL', 'PROFILING', 'POLICE', 'FUCK', 'POLICE', 'CARE', 'COLOR', 'POLICEMAN', 'FUCK', 'LOOK', 'YOUTUBE', 'NOTICE', 'BRUTALITY', 'DISCRIMINATE', 'STOP', 'RACIAL', 'BULLSHIT', 'WANT', 'COP', 'FINALLY', 'HOLD', 'ACCOUNTABLE', 'POWERTRIPPING', 'ACTION', 'NEED', 'REALIZE', 'PLAY', 'WHOLE', 'BLACK', 'BLACK', 'BLACK', 'CARD', 'MAKE', 'PEOPLE', 'BLACK', 'FEEL', 'LESS', 'SYMPATHETIC', 'RACE', 'ISSUE']",False,True,True,False,True,True,False,False,False,False,False,False
"['ASK', 'FELLOW', 'WHITE', 'LIBERAL', 'PRESS', 'NETWORK', 'BLOG', 'POST', 'CRINGE', 'BLACK', 'CONSERVATISM']",False,True,True,False,True,False,False,False,False,False,False,False
"['GO', 'COLLEGE', 'LIVE', 'COUNTY', 'JAIL', 'AWAIT', 'TRIAL', 'ROBBERY', 'ASSAULT', 'POLICE', 'OFFICER', 'MAYBE', 'EVEN', 'ATTEMPT', 'MURDER']",False,True,True,False,False,False,False,False,False,False,False,False
