CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,semantic_tokens,processed_text
UggOXqTVv9Ir6ngCoAEC,9pr1oE34bIM,on drugs*,False,False,False,False,False,False,False,False,False,False,False,False,ON DRUGS,['DRUG'],DRUG
UghVVDZrCYMG_3gCoAEC,04kJtp6pVXI,"Lets Steal from a convenience store then lets go and punch a cop in the face and get shot 6 times, then lets get all the black people and white apologists to run around the street setting buildings on fire, fucking dirty gutter rats all living on welfare and causing violence , just look where the rest of black people live... on the dirties Ebola plague ridden continent, lucky white countries can come over and cure their dumb asses.",True,False,False,False,False,True,True,False,False,False,False,False,LETS STEAL FROM A CONVENIENCE STORE THEN LETS GO AND PUNCH A COP IN THE FACE AND GET SHOT TIMES THEN LETS GET ALL THE BLACK PEOPLE AND WHITE APOLOGISTS TO RUN AROUND THE STREET SETTING BUILDINGS ON FIRE FUCKING DIRTY GUTTER RATS ALL LIVING ON WELFARE AND CAUSING VIOLENCE JUST LOOK WHERE THE REST OF BLACK PEOPLE LIVE ON THE DIRTIES EBOLA PLAGUE RIDDEN CONTINENT LUCKY WHITE COUNTRIES CAN COME OVER AND CURE THEIR DUMB ASSES,"['LET', 'STEAL', 'CONVENIENCE', 'STORE', 'LET', 'GO', 'PUNCH', 'COP', 'FACE', 'GET', 'SHOOT', 'TIME', 'LET', 'GET', 'BLACK', 'PEOPLE', 'WHITE', 'APOLOGIST', 'RUN', 'STREET', 'SET', 'BUILDING', 'FIRE', 'FUCK', 'DIRTY', 'GUTTER', 'RAT', 'LIVE', 'WELFARE', 'CAUSE', 'VIOLENCE', 'LOOK', 'REST', 'BLACK', 'PEOPLE', 'LIVE', 'DIRTIE', 'PLAGUE', 'RIDE', 'CONTINENT', 'LUCKY', 'WHITE', 'COUNTRY', 'COME', 'CURE', 'DUMB', 'ASS']",LET STEAL CONVENIENCE STORE LET GO PUNCH COP FACE GET SHOOT TIME LET GET BLACK PEOPLE WHITE APOLOGIST RUN STREET SET BUILDING FIRE FUCK DIRTY GUTTER RAT LIVE WELFARE CAUSE VIOLENCE LOOK REST BLACK PEOPLE LIVE DIRTIE PLAGUE RIDE CONTINENT LUCKY WHITE COUNTRY COME CURE DUMB ASS
UggKO3TBRdgPF3gCoAEC,9pr1oE34bIM,"it''s freaking 2014 and some people are still racist, police are still awful ",True,True,False,False,False,False,False,False,False,False,False,False,ITS FREAKING AND SOME PEOPLE ARE STILL RACIST POLICE ARE STILL AWFUL,"['FREAKING', 'PEOPLE', 'STILL', 'RACIST', 'POLICE', 'STILL', 'AWFUL']",FREAKING PEOPLE STILL RACIST POLICE STILL AWFUL
UghswZ7OO7ECzngCoAEC,9pr1oE34bIM,Dude commits 3 felonies including assaulting a police officer before he is shot and killed. Are you serious? This is a race riot to distract from the fact that a cop was doing his job. case closed. justice served on the street that day.,False,False,False,False,False,False,False,False,False,False,False,False,DUDE COMMITS FELONIES INCLUDING ASSAULTING A POLICE OFFICER BEFORE HE IS SHOT AND KILLED ARE YOU SERIOUS THIS IS A RACE RIOT TO DISTRACT FROM THE FACT THAT A COP WAS DOING HIS JOB CASE CLOSED JUSTICE SERVED ON THE STREET THAT DAY,"['DUDE', 'COMMIT', 'FELONY', 'INCLUDE', 'ASSAULT', 'POLICE', 'OFFICER', 'SHOOT', 'KILL', 'SERIOUS', 'RACE', 'RIOT', 'DISTRACT', 'FACT', 'COP', 'JOB', 'CASE', 'CLOSED', 'JUSTICE', 'SERVE', 'STREET', 'DAY']",DUDE COMMIT FELONY INCLUDE ASSAULT POLICE OFFICER SHOOT KILL SERIOUS RACE RIOT DISTRACT FACT COP JOB CASE CLOSED JUSTICE SERVE STREET DAY
Ugiqj5jU7LxKZXgCoAEC,Dt9-byUhPdg,Brown Stepfather has his pants half way down. ,True,True,False,False,True,False,False,False,False,False,False,False,BROWN STEPFATHER HAS HIS PANTS HALF WAY DOWN,"['STEPFATHER', 'PANT', 'HALF', 'WAY']",STEPFATHER PANT HALF WAY
UgiaCs0lyI-CGXgCoAEC,9pr1oE34bIM,"If no state, no cop; no cop, no shooting. So the state is the problem, right? Anarcho-capitalists like Steffan should agree with this nonsense.",False,False,False,False,False,False,False,False,False,False,False,False,IF NO STATE NO COP NO COP NO SHOOTING SO THE STATE IS THE PROBLEM RIGHT ANARCHOCAPITALISTS LIKE STEFFAN SHOULD AGREE WITH THIS NONSENSE,"['STATE', 'COP', 'COP', 'SHOOTING', 'STATE', 'PROBLEM', 'RIGHT', 'ANARCHOCAPITALIST', 'STEFFAN', 'AGREE', 'NONSENSE']",STATE COP COP SHOOTING STATE PROBLEM RIGHT ANARCHOCAPITALIST STEFFAN AGREE NONSENSE
UgirgdBRGumedHgCoAEC,8HB18hZrhXc,techno party!!!,False,False,False,False,False,False,False,False,False,False,False,False,TECHNO PARTY,"['TECHNO', 'PARTY']",TECHNO PARTY
UgwXBmS_l1k2AHONWTd4AaABAg,dDbRyFIkNII,"Ah... memories.
Btw, you brought the fireworks.",False,False,False,False,False,False,False,False,False,False,False,False,AH MEMORIES BTW YOU BROUGHT THE FIREWORKS,"['MEMORY', 'BTW', 'BRING', 'FIREWORK']",MEMORY BTW BRING FIREWORK
UggNrFQh7L5JuXgCoAEC,04kJtp6pVXI,"""I can believe whatever I wanna believe, I don't care what any of them have to say.""
Bassem Masri, you are an idiot.",True,True,False,False,False,False,False,False,False,False,False,False,I CAN BELIEVE WHATEVER I WANNA BELIEVE I DONT CARE WHAT ANY OF THEM HAVE TO SAY BASSEM MASRI YOU ARE AN IDIOT,"['BELIEVE', 'WANNA', 'BELIEVE', 'CARE', 'SAY', 'IDIOT']",BELIEVE WANNA BELIEVE CARE SAY IDIOT
Ugw5UXiyt8_82SbSY4R4AaABAg,TZxEyoplYbI,How is it possibly this many people can be this unbelievably ignorant???,False,False,False,False,False,False,False,False,False,False,False,False,HOW IS IT POSSIBLY THIS MANY PEOPLE CAN BE THIS UNBELIEVABLY IGNORANT,"['POSSIBLY', 'MANY', 'PEOPLE', 'UNBELIEVABLY', 'IGNORANT']",POSSIBLY MANY PEOPLE UNBELIEVABLY IGNORANT
Ugx4fyjV8vfvS_V7eEN4AaABAg,cT14IbTDW2c,Very weak display from law enforcement.,True,True,False,True,False,False,False,False,False,False,False,False,VERY WEAK DISPLAY FROM LAW ENFORCEMENT,"['WEAK', 'DISPLAY', 'LAW', 'ENFORCEMENT']",WEAK DISPLAY LAW ENFORCEMENT
Uggl6OZkHnqeeXgCoAEC,9pr1oE34bIM,a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  ,True,False,False,False,False,True,True,False,False,False,False,False,A THUG GOING TO COLLEGE BLACK PEOPLE ARE ALWAYS CRYING WHAT ABOUT THE AMERICAN INDIANS I DONT SEE NO ONE CRYING FOR THEM,"['THUG', 'GO', 'COLLEGE', 'BLACK', 'PEOPLE', 'ALWAYS', 'CRY', 'SEE', 'ONE', 'CRY']",THUG GO COLLEGE BLACK PEOPLE ALWAYS CRY SEE ONE CRY
Ugi5ADt10EdDz3gCoAEC,XRuCW80L9mA,I remember that they sent in the national defence there,False,False,False,False,False,False,False,False,False,False,False,False,I REMEMBER THAT THEY SENT IN THE NATIONAL DEFENCE THERE,"['REMEMBER', 'SEND', 'NATIONAL', 'DEFENCE']",REMEMBER SEND NATIONAL DEFENCE
UgwvRtbtvm1UbBGc04t4AaABAg,cT14IbTDW2c,I don’t care what they are protesting about. One of them should have run there punk ass’s over. I hope they all get run TF over,True,True,False,True,False,False,False,False,False,False,False,False,I DONT CARE WHAT THEY ARE PROTESTING ABOUT ONE OF THEM SHOULD HAVE RUN THERE PUNK ASSS OVER I HOPE THEY ALL GET RUN TF OVER,"['CARE', 'PROTEST', 'RUN', 'PUNK', 'ASSS', 'HOPE', 'RUN', 'TF']",CARE PROTEST RUN PUNK ASSS HOPE RUN TF
UghWejVGi6gA43gCoAEC,9pr1oE34bIM,"Well, here ya go. Young white man killed by a non-white (some say black) cop. No media outcry. Almost no media anything. I had to search for this. http://www.sltrib.com/sltrib/news/58313255-78/taylor-police-officer-burbank.html.csp",False,False,False,False,False,False,False,False,False,False,False,False,WELL HERE YA GO YOUNG WHITE MAN KILLED BY A NONWHITE SOME SAY BLACK COP NO MEDIA OUTCRY ALMOST NO MEDIA ANYTHING I HAD TO SEARCH FOR THIS,"['GO', 'YOUNG', 'WHITE', 'MAN', 'KILL', 'NONWHITE', 'SAY', 'BLACK', 'COP', 'MEDIA', 'OUTCRY', 'ALMOST', 'MEDIUM', 'SEARCH']",GO YOUNG WHITE MAN KILL NONWHITE SAY BLACK COP MEDIA OUTCRY ALMOST MEDIUM SEARCH
UghgLjufjzFvTngCoAEC,9pr1oE34bIM,"All this info being put out about Mike Brown-why is nobody bringing up the fact Off Darrin Wilson tested positive for (illegal,mood altering,non prescription) steroids in his post shooting toxicology test??  One also has to wonder if this info was given to the Grand Jury? Doubtful.",False,False,False,False,False,False,False,False,False,False,False,False,ALL THIS INFO BEING PUT OUT ABOUT MIKE BROWNWHY IS NOBODY BRINGING UP THE FACT OFF DARRIN WILSON TESTED POSITIVE FOR ILLEGALMOOD ALTERINGNON PRESCRIPTION STEROIDS IN HIS POST SHOOTING TOXICOLOGY TEST ONE ALSO HAS TO WONDER IF THIS INFO WAS GIVEN TO THE GRAND JURY DOUBTFUL,"['INFO', 'PUT', 'BRING', 'FACT', 'TEST', 'POSITIVE', 'ILLEGALMOOD', 'ALTERINGNON', 'PRESCRIPTION', 'STEROID', 'POST', 'SHOOT', 'TOXICOLOGY', 'TEST', 'ALSO', 'WONDER', 'INFO', 'GIVE', 'GRAND', 'JURY', 'DOUBTFUL']",INFO PUT BRING FACT TEST POSITIVE ILLEGALMOOD ALTERINGNON PRESCRIPTION STEROID POST SHOOT TOXICOLOGY TEST ALSO WONDER INFO GIVE GRAND JURY DOUBTFUL
UggP3N8B465De3gCoAEC,TZxEyoplYbI,"Remember that time every other race rioted because someone of their race got shot by a white cop after attacking the officer or waving a gun around?
Remember the huge riot last year when a 13 month old was shot in the head by 2 black kids?

Oh.",True,False,False,False,False,True,True,False,False,False,False,False,REMEMBER THAT TIME EVERY OTHER RACE RIOTED BECAUSE SOMEONE OF THEIR RACE GOT SHOT BY A WHITE COP AFTER ATTACKING THE OFFICER OR WAVING A GUN AROUND REMEMBER THE HUGE RIOT LAST YEAR WHEN A MONTH OLD WAS SHOT IN THE HEAD BY BLACK KIDS OH,"['REMEMBER', 'TIME', 'RACE', 'RIOT', 'RACE', 'SHOOT', 'WHITE', 'COP', 'ATTACK', 'OFFICER', 'WAVE', 'GUN', 'AROUND', 'REMEMBER', 'HUGE', 'RIOT', 'LAST', 'YEAR', 'MONTH', 'OLD', 'SHOOT', 'HEAD', 'BLACK', 'KID']",REMEMBER TIME RACE RIOT RACE SHOOT WHITE COP ATTACK OFFICER WAVE GUN AROUND REMEMBER HUGE RIOT LAST YEAR MONTH OLD SHOOT HEAD BLACK KID
Ughnjn7WwwIgbHgCoAEC,04kJtp6pVXI,"What a waste of time talking to that idiot. ""You know what Im sayin."" ""I'll believe what I want to believe.""- Yup- hell with facts or evidence. Loser.",True,True,False,False,False,False,False,False,False,False,False,False,WHAT A WASTE OF TIME TALKING TO THAT IDIOT YOU KNOW WHAT IM SAYIN ILL BELIEVE WHAT I WANT TO BELIEVE YUP HELL WITH FACTS OR EVIDENCE LOSER,"['WASTE', 'TIME', 'TALK', 'IDIOT', 'KNOW', 'BELIEVE', 'WANT', 'BELIEVE', 'HELL', 'FACT', 'EVIDENCE', 'LOSER']",WASTE TIME TALK IDIOT KNOW BELIEVE WANT BELIEVE HELL FACT EVIDENCE LOSER
UgjRwOEG-KGWMHgCoAEC,TZxEyoplYbI,"If you think I am nit upset about the white people as much as the black people who get shot by police every day, you would be ignorant as fuck. 

Racism is nit the only problem here, its the militarized police we are seeing. 

Down with police culture! I'm just as sick as being disrespected by police as any black man. 

If they use violence, you best bet all of logical America will fight back, despite the colour of their skin! 

Go Furgson, next time bring your own guns and shoot back!",True,True,False,True,True,False,False,False,False,False,False,False,IF YOU THINK I AM NIT UPSET ABOUT THE WHITE PEOPLE AS MUCH AS THE BLACK PEOPLE WHO GET SHOT BY POLICE EVERY DAY YOU WOULD BE IGNORANT AS FUCK RACISM IS NIT THE ONLY PROBLEM HERE ITS THE MILITARIZED POLICE WE ARE SEEING DOWN WITH POLICE CULTURE IM JUST AS SICK AS BEING DISRESPECTED BY POLICE AS ANY BLACK MAN IF THEY USE VIOLENCE YOU BEST BET ALL OF LOGICAL AMERICA WILL FIGHT BACK DESPITE THE COLOUR OF THEIR SKIN GO FURGSON NEXT TIME BRING YOUR OWN GUNS AND SHOOT BACK,"['THINK', 'NIT', 'UPSET', 'WHITE', 'PEOPLE', 'MUCH', 'BLACK', 'PEOPLE', 'SHOOT', 'POLICE', 'DAY', 'IGNORANT', 'FUCK', 'RACISM', 'NIT', 'PROBLEM', 'MILITARIZED', 'POLICE', 'SEE', 'POLICE', 'CULTURE', 'SICK', 'DISRESPECT', 'POLICE', 'BLACK', 'MAN', 'USE', 'VIOLENCE', 'WELL', 'BET', 'LOGICAL', 'FIGHT', 'COLOUR', 'SKIN', 'GO', 'FURGSON', 'NEXT', 'TIME', 'BRING', 'GUN', 'SHOOT', 'BACK']",THINK NIT UPSET WHITE PEOPLE MUCH BLACK PEOPLE SHOOT POLICE DAY IGNORANT FUCK RACISM NIT PROBLEM MILITARIZED POLICE SEE POLICE CULTURE SICK DISRESPECT POLICE BLACK MAN USE VIOLENCE WELL BET LOGICAL FIGHT COLOUR SKIN GO FURGSON NEXT TIME BRING GUN SHOOT BACK
Ugj40v4M5IYEGHgCoAEC,9pr1oE34bIM,Brown was a piece of shit and the world is better off without him.,True,True,False,False,False,False,False,False,False,False,False,False,BROWN WAS A PIECE OF SHIT AND THE WORLD IS BETTER OFF WITHOUT HIM,"['PIECE', 'SHIT', 'WORLD', 'WELL']",PIECE SHIT WORLD WELL
Ugiis9d5ISpuzXgCoAEC,Dt9-byUhPdg,"So this is the ""Revolution""? Setting your own neighbourhood on fire... good job, burn down some suburbs where these cops live... how does making yourself homeless achive anything?",True,True,False,True,False,False,False,False,False,False,False,False,SO THIS IS THE REVOLUTION SETTING YOUR OWN NEIGHBOURHOOD ON FIRE GOOD JOB BURN DOWN SOME SUBURBS WHERE THESE COPS LIVE HOW DOES MAKING YOURSELF HOMELESS ACHIVE ANYTHING,"['REVOLUTION', 'SET', 'NEIGHBOURHOOD', 'FIRE', 'GOOD', 'JOB', 'BURN', 'SUBURB', 'COP', 'LIVE', 'MAKE', 'HOMELESS', 'ACHIVE']",REVOLUTION SET NEIGHBOURHOOD FIRE GOOD JOB BURN SUBURB COP LIVE MAKE HOMELESS ACHIVE
UgihE6xeiPTihHgCoAEC,9pr1oE34bIM,Link between poor little tryvon martin and little mr brown? Yeah they were both thug's that tired to beat the white person into the ground and got shot for their effords...end of story,True,False,False,False,False,True,True,False,False,False,False,False,LINK BETWEEN POOR LITTLE TRYVON MARTIN AND LITTLE MR BROWN YEAH THEY WERE BOTH THUGS THAT TIRED TO BEAT THE WHITE PERSON INTO THE GROUND AND GOT SHOT FOR THEIR EFFORDSEND OF STORY,"['LINK', 'POOR', 'LITTLE', 'TRYVON', 'MARTIN', 'LITTLE', 'THUG', 'TIRED', 'BEAT', 'WHITE', 'PERSON', 'GROUND', 'SHOOT', 'EFFORDSEND', 'STORY']",LINK POOR LITTLE TRYVON MARTIN LITTLE THUG TIRED BEAT WHITE PERSON GROUND SHOOT EFFORDSEND STORY
UggpRw9EaIbrr3gCoAEC,bUgKZMSxr3E,"I do not really care to much for some cops but somebody tell this dumb ass girl 1,600 unarmed white people every year are killed by blacks & 3 weeks ago a BLACK COP shot a unarmed white man in salt lake city & 50% of all crime is committed by blacks I can understand some crimes are poverty related but in 2009 AD over 10,000 white women were raped by blacks FBI REPORTS what the fuck does rape have to do with being poor??? Answer nothing & anyone who rapes someone should be hanged by the neck until dead.",True,True,False,True,True,False,False,False,False,False,False,False,I DO NOT REALLY CARE TO MUCH FOR SOME COPS BUT SOMEBODY TELL THIS DUMB ASS GIRL UNARMED WHITE PEOPLE EVERY YEAR ARE KILLED BY BLACKS WEEKS AGO A BLACK COP SHOT A UNARMED WHITE MAN IN SALT LAKE CITY OF ALL CRIME IS COMMITTED BY BLACKS I CAN UNDERSTAND SOME CRIMES ARE POVERTY RELATED BUT IN AD OVER WHITE WOMEN WERE RAPED BY BLACKS FBI REPORTS WHAT THE FUCK DOES RAPE HAVE TO DO WITH BEING POOR ANSWER NOTHING ANYONE WHO RAPES SOMEONE SHOULD BE HANGED BY THE NECK UNTIL DEAD,"['REALLY', 'CARE', 'MUCH', 'COP', 'TELL', 'DUMB', 'ASS', 'GIRL', 'UNARM', 'WHITE', 'PEOPLE', 'YEAR', 'KILL', 'BLACK', 'WEEK', 'AGO', 'BLACK', 'COP', 'SHOOT', 'UNARMED', 'WHITE', 'MAN', 'CRIME', 'COMMIT', 'BLACK', 'UNDERSTAND', 'CRIME', 'POVERTY', 'RELATED', 'AD', 'WHITE', 'WOMAN', 'RAPE', 'BLACK', 'REPORT', 'FUCK', 'RAPE', 'POOR', 'ANSWER', 'RAPE', 'HANG', 'NECK', 'DEAD']",REALLY CARE MUCH COP TELL DUMB ASS GIRL UNARM WHITE PEOPLE YEAR KILL BLACK WEEK AGO BLACK COP SHOOT UNARMED WHITE MAN CRIME COMMIT BLACK UNDERSTAND CRIME POVERTY RELATED AD WHITE WOMAN RAPE BLACK REPORT FUCK RAPE POOR ANSWER RAPE HANG NECK DEAD
Ugz7lS0OMX9VAL_UXp94AaABAg,cT14IbTDW2c,"I don't give a fuck what it is they're protesting about. DON'T BLOCK FUCKING TRAFFIC YOU CUNTS. Why piss on everyone else's day? Honestly such cunts. There should be a law where if you intentionally block traffic, drivers reserve the right to run you the fuck over. It's just quickening the Darwinism process anyway.",True,True,False,False,True,False,False,False,False,False,False,False,I DONT GIVE A FUCK WHAT IT IS THEYRE PROTESTING ABOUT DONT BLOCK FUCKING TRAFFIC YOU CUNTS WHY PISS ON EVERYONE ELSES DAY HONESTLY SUCH CUNTS THERE SHOULD BE A LAW WHERE IF YOU INTENTIONALLY BLOCK TRAFFIC DRIVERS RESERVE THE RIGHT TO RUN YOU THE FUCK OVER ITS JUST QUICKENING THE DARWINISM PROCESS ANYWAY,"['GIVE', 'FUCK', 'PROTEST', 'BLOCK', 'FUCK', 'TRAFFIC', 'CUNT', 'PISS', 'ELSE', 'DAY', 'HONESTLY', 'CUNT', 'LAW', 'INTENTIONALLY', 'BLOCK', 'TRAFFIC', 'DRIVER', 'RESERVE', 'RIGHT', 'RUN', 'FUCK', 'QUICKEN', 'DARWINISM', 'PROCESS', 'ANYWAY']",GIVE FUCK PROTEST BLOCK FUCK TRAFFIC CUNT PISS ELSE DAY HONESTLY CUNT LAW INTENTIONALLY BLOCK TRAFFIC DRIVER RESERVE RIGHT RUN FUCK QUICKEN DARWINISM PROCESS ANYWAY
UgzGP9zuUw8tkaH1kJh4AaABAg,cT14IbTDW2c,how NOT to do a protest,False,False,False,False,False,False,False,False,False,False,False,False,HOW NOT TO DO A PROTEST,['PROTEST'],PROTEST
Ugip7WiT0N70OngCoAEC,04kJtp6pVXI,Wow!!!,False,False,False,False,False,False,False,False,False,False,False,False,WOW,[],
UggOThSsQKcee3gCoAEC,9pr1oE34bIM,since we now know that he never held his hands up.  Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag.  Watch tv and count them.  There are a lot of racist scumbags out there.,True,False,False,False,False,True,True,False,False,False,False,False,SINCE WE NOW KNOW THAT HE NEVER HELD HIS HANDS UP ANYONE WHO RAISES HIS HAND UP TO SHOW HE IS AGAINST THE POLICE OF FERGUSON IS A RACIST SCUMBAG WATCH TV AND COUNT THEM THERE ARE A LOT OF RACIST SCUMBAGS OUT THERE,"['KNOW', 'NEVER', 'HOLD', 'HAND', 'RAISE', 'HAND', 'SHOW', 'POLICE', 'FERGUSON', 'RACIST', 'SCUMBAG', 'WATCH', 'TV', 'COUNT', 'LOT', 'RACIST', 'SCUMBAG']",KNOW NEVER HOLD HAND RAISE HAND SHOW POLICE FERGUSON RACIST SCUMBAG WATCH TV COUNT LOT RACIST SCUMBAG
Ugio01fn0C_zb3gCoAEC,TZxEyoplYbI,"I saw an article about many more cases that went pretty much the same as this one, but why is this particular one making such a big scene.",False,False,False,False,False,False,False,False,False,False,False,False,I SAW AN ARTICLE ABOUT MANY MORE CASES THAT WENT PRETTY MUCH THE SAME AS THIS ONE BUT WHY IS THIS PARTICULAR ONE MAKING SUCH A BIG SCENE,"['SEE', 'ARTICLE', 'MANY', 'CASE', 'GO', 'PRETTY', 'MUCH', 'ONE', 'PARTICULAR', 'ONE', 'MAKE', 'BIG', 'SCENE']",SEE ARTICLE MANY CASE GO PRETTY MUCH ONE PARTICULAR ONE MAKE BIG SCENE
Ugi-Y6XWZdsDxHgCoAEC,cT14IbTDW2c,why is Black lives matter out there ? take your Black asses Home ... has Nothin to do with your Black asses !,True,False,False,False,False,True,True,False,False,False,False,False,WHY IS BLACK LIVES MATTER OUT THERE TAKE YOUR BLACK ASSES HOME HAS NOTHIN TO DO WITH YOUR BLACK ASSES,"['BLACK', 'LIFE', 'MATTER', 'TAKE', 'BLACK', 'ASS', 'HOME', 'NOTHIN', 'BLACK', 'ASS']",BLACK LIFE MATTER TAKE BLACK ASS HOME NOTHIN BLACK ASS
UgjCNouAV9C-w3gCoAEC,9pr1oE34bIM,"Holy shit! And I thought Trayvon Martin supporters were imbeciles...

You Michael Brown clowns must be on the dope!",True,True,False,False,False,False,False,False,False,False,False,False,HOLY SHIT AND I THOUGHT TRAYVON MARTIN SUPPORTERS WERE IMBECILES YOU MICHAEL BROWN CLOWNS MUST BE ON THE DOPE,"['THINK', 'SUPPORTER', 'IMBECILE', 'CLOWN', 'DOPE']",THINK SUPPORTER IMBECILE CLOWN DOPE
Ughx64L4ti9Xd3gCoAEC,9pr1oE34bIM,"If Michael Brown was Asian, his name would be Dindu Nuffin Wong",True,False,False,False,False,True,True,False,False,False,False,False,IF MICHAEL BROWN WAS ASIAN HIS NAME WOULD BE DINDU NUFFIN WONG,"['ASIAN', 'NAME', 'DINDU', 'NUFFIN']",ASIAN NAME DINDU NUFFIN
UgjDbvsTSk3YqngCoAEC,5vF4si3hoRA,Dont call peacefully protest.. When you burn down a car lol,False,False,False,False,False,False,False,False,False,False,False,False,DONT CALL PEACEFULLY PROTEST WHEN YOU BURN DOWN A CAR LOL,"['CALL', 'PEACEFULLY', 'PROTEST', 'BURN', 'CAR', 'LOL']",CALL PEACEFULLY PROTEST BURN CAR LOL
Ugy7qa1kqoitoxDef5l4AaABAg,cT14IbTDW2c,"Too bad nobody ran them down!  Hmmmm? If your dumbass lives matter, then stay the fuck out of the street, DUH!!! 🙄🙄",True,True,False,True,True,False,False,False,False,False,False,False,TOO BAD NOBODY RAN THEM DOWN HMMMM IF YOUR DUMBASS LIVES MATTER THEN STAY THE FUCK OUT OF THE STREET DUH,"['BAD', 'RUN', 'HMMMM', 'DUMBASS', 'LIVE', 'MATTER', 'STAY', 'FUCK', 'STREET', 'DUH']",BAD RUN HMMMM DUMBASS LIVE MATTER STAY FUCK STREET DUH
UghcMPVXe6XJengCoAEC,04kJtp6pVXI,This guy doesn't know what happened he didn't have his hands up,False,False,False,False,False,False,False,False,False,False,False,False,THIS GUY DOESNT KNOW WHAT HAPPENED HE DIDNT HAVE HIS HANDS UP,"['GUY', 'KNOW', 'HAPPEN', 'HAND']",GUY KNOW HAPPEN HAND
UghSNjvLuGZuIngCoAEC,TZxEyoplYbI,"These people are stupid as fuck , they would't be doing this if they had work at 7am. These is their idea of fun because they're losers and have nothing better to do. Oh yeah and great work burning down that auto place no a few more people are unemployed and cannot provide for their family. Great work , all this because the police shot some criminal who happened to be black. These people are the definition of sheep , there in not one individual thinker among them. ",True,True,False,False,False,False,False,False,False,False,False,False,THESE PEOPLE ARE STUPID AS FUCK THEY WOULDT BE DOING THIS IF THEY HAD WORK AT AM THESE IS THEIR IDEA OF FUN BECAUSE THEYRE LOSERS AND HAVE NOTHING BETTER TO DO OH YEAH AND GREAT WORK BURNING DOWN THAT AUTO PLACE NO A FEW MORE PEOPLE ARE UNEMPLOYED AND CANNOT PROVIDE FOR THEIR FAMILY GREAT WORK ALL THIS BECAUSE THE POLICE SHOT SOME CRIMINAL WHO HAPPENED TO BE BLACK THESE PEOPLE ARE THE DEFINITION OF SHEEP THERE IN NOT ONE INDIVIDUAL THINKER AMONG THEM,"['PEOPLE', 'STUPID', 'FUCK', 'WOULDT', 'WORK', 'IDEA', 'FUN', 'LOSER', 'WELL', 'GREAT', 'WORK', 'BURN', 'AUTO', 'PLACE', 'PEOPLE', 'UNEMPLOYED', 'PROVIDE', 'FAMILY', 'GREAT', 'WORK', 'POLICE', 'SHOOT', 'CRIMINAL', 'HAPPEN', 'BLACK', 'PEOPLE', 'DEFINITION', 'SHEEP', 'INDIVIDUAL', 'THINKER']",PEOPLE STUPID FUCK WOULDT WORK IDEA FUN LOSER WELL GREAT WORK BURN AUTO PLACE PEOPLE UNEMPLOYED PROVIDE FAMILY GREAT WORK POLICE SHOOT CRIMINAL HAPPEN BLACK PEOPLE DEFINITION SHEEP INDIVIDUAL THINKER
UgiTvwSX5Z1bzXgCoAEC,dG7mZQvaQDk,"So now a days, if you're Conservative, support the Confederate Flag,denies racism,and criticize black people; you're deemed a hero by white people? Lmao. Please get this white woman in black face off my screen",True,False,False,False,False,True,True,False,False,False,False,False,SO NOW A DAYS IF YOURE CONSERVATIVE SUPPORT THE CONFEDERATE FLAGDENIES RACISMAND CRITICIZE BLACK PEOPLE YOURE DEEMED A HERO BY WHITE PEOPLE LMAO PLEASE GET THIS WHITE WOMAN IN BLACK FACE OFF MY SCREEN,"['DAY', 'CONSERVATIVE', 'SUPPORT', 'CONFEDERATE', 'FLAGDENIE', 'RACISMAND', 'CRITICIZE', 'BLACK', 'PEOPLE', 'DEEM', 'HERO', 'WHITE', 'GET', 'WHITE', 'WOMAN', 'BLACK', 'FACE', 'SCREEN']",DAY CONSERVATIVE SUPPORT CONFEDERATE FLAGDENIE RACISMAND CRITICIZE BLACK PEOPLE DEEM HERO WHITE GET WHITE WOMAN BLACK FACE SCREEN
